PC1,PC2
-0.162469525413133,0.05869182925159012
-0.028974909431076133,0.2196007681722102
-0.4890504510627559,0.019841438369564396
-0.1111194638225337,-0.0012674396153267947
-0.6195320975832984,0.0026725225036380706
-0.13328345631834104,-0.12927728157205748
0.25132547666092037,0.10602991386736936
0.2388253071760531,0.31224787559407263
-0.7538775677079033,-0.06033939805926638
-0.4412002450507808,-0.08738098991215311
0.20811530271776146,0.02632882039565422
0.41374399987777,0.006799076507416729
-0.00931526828593328,0.25018174902272594
-0.11098911691238249,-0.12074558887938783
-0.1292817096859244,-0.03156768851985588
-0.5097805664851577,0.08284307688606302
0.21963908757673883,-0.1626395063787676
-0.42936710868121797,-0.09595911047911727
-0.44689122600830955,-0.0192718431682857
-0.17768667623612505,0.3817146112305942
-0.354552317268357,0.0692736859725112
-0.3544527991968108,0.11760263651366207
-0.5990918830068609,0.24272803673402385
0.3049637851946504,0.022194274732999317
0.47348679291360746,0.05363056318531163
0.5265864890196895,-0.07273719931603428
-0.7318202342838994,-0.10748505578570994
0.000510766387455106,0.03189175914687927
0.2268539255431105,0.016998051120688026
-0.22067375223966537,0.030003237939425158
-0.014114089503181626,-0.08890531762533951
-0.16984724448546662,-0.024970780279665546
-0.41367010268194526,0.006488728923762025
-0.049495822055205814,-0.06676957973643674
0.6453768530974398,0.19308356226941617
-0.22044517326414637,-0.03963119171541782
0.02214922492653867,-0.04597753798312417
-0.1660969628692796,-0.24474628084691183
-0.20743092151786027,0.09807354121017225
1.1127243342621203,-0.06471173645462383
-0.31357573999379285,-0.16703468020754383
-0.468781766496624,0.08091012645600186
-0.3015005829133258,0.060825296551055764
-0.35691331612716304,-0.18027572276524903
-0.09291289240493299,0.14634757286845926
1.0776495067826726,0.17503122678010938
0.09956533517348563,-0.026210844715112123
0.6570958437412792,-0.09556069953730328
-0.48521435251464945,-0.10369573147550223
0.19003288882315855,-0.19808436675296792
-0.03384341587606914,-0.012328970548328481
-0.24657259773231766,-0.04210360563358687
0.19253521428093806,0.4306877249877302
0.4295097616675382,-0.07009671923933543
-0.015577162893137037,0.048125731073811726
-0.09442982714124086,0.00690702532438458
0.410705010069286,0.011966778070003289
-0.23161970819426567,-0.1494682134979338
-0.33126641744563984,-0.203088736809408
-0.24429076762523738,-0.1253001777004586
-0.29959333153347073,0.034396117715815244
-0.28791631630859055,0.06117574197855879
-0.20293685650162255,0.2194197607263617
-0.2777505086456035,-0.10287630008892538
0.5533834216485221,-0.16045645105577153
0.1465112596333448,0.12295353116948013
-0.5133325670943302,0.00655047666929561
-0.0753707430942606,0.014649390691942191
-0.626236130415814,0.17658848841864763
0.34586449307854555,0.11503118398627703
0.601994889344573,-0.06838905467675141
1.2399930283281329,0.46737493649667616
-0.0188992045171566,0.2846199125037247
0.15673785433513612,0.5042996390730854
-0.4842606117860056,0.13264529833850433
0.43047581170116217,0.09299033706893987
0.02814576006231036,-0.035851327487429065
0.046271696515816724,-0.04965270343216471
0.3822907576819264,-0.14680286222316524
0.30774672459260144,0.12167304575822196
-0.31865293520000393,-0.005895746759456773
-0.6231584023506003,0.10553584337158595
0.10393667661771117,0.4313048969545483
-0.2508213240588707,-0.10293625347638517
0.6437137620760893,-0.1853248996986305
0.40599402944053214,-0.11454731601428682
-0.6631324125139395,-0.08686061743105775
-0.2155483007762748,-0.05880250229298482
0.8139074069810405,-0.17537343174216355
0.40771005974264757,-0.0944083093445923
-0.7564053001849209,-0.13947690284363706
0.42778722460811575,-0.27086487971822887
0.06428506578003616,-0.026529306299142463
0.06011129281289755,0.19764551788257895
0.1355665702461422,0.021812201233975596
-0.12865780423426387,0.1277530817601226
0.06978338834786721,0.40533233795635415
-0.40635278953459664,-0.1233834051868576
-0.27400190965702403,-0.09468929893136102
-0.29233798527473603,0.060091156097380354
0.32814629607071494,-0.09525078780160301
-0.03788519141826287,-0.03638449225373379
-0.5468367091996075,0.036598859460184846
-0.3422391078015672,-0.06621850534210297
1.113574461776108,-0.19323947201579078
1.0825811209571878,-0.10895428929609172
-0.03584770011822461,-0.13283878889676592
0.13253282453154858,0.008154080558676455
0.2534265067720448,-0.22166100101509156
-0.4978158118480153,-0.08265049721510487
-0.5838001402725365,0.06269576804510292
0.11646701084250406,-0.13118598414964872
0.3602456710015119,-0.05157870663740533
-0.22913409712436875,0.08624789815162437
0.15331399173050478,0.1869055759235921
0.024921110792245793,0.34563954986663165
-0.3991871748145598,0.14987969268121407
0.038894337859191254,0.02573578194103486
-0.09709528122010452,-0.11486866308370698
-0.1181174940468343,0.05794015183714746
0.11414484563253144,-0.19044287301634372
0.3286085320100588,0.09924001324316693
0.47478182701454924,0.5190096827732363
-0.2999250726180746,0.0232317066052265
0.3500706969979856,-0.06060637831928824
0.41599616988869575,-0.013059476464992783
-0.5165546913233561,-0.2511739668101022
0.1715658343842714,-0.06708223308549412
1.0523280074330117,-0.11628111987743343
0.4163702373069877,-0.17114319944478265
-0.17615216199303513,-0.1618678007605428
0.16165746496134728,0.057030392756085825
0.5721645638801427,-0.08973810340591463
-0.6831489437678611,0.12590666032853304
0.0969916666245259,0.1405814057293843
-0.181964680309594,-0.1572767551789754
0.2643300479090077,-0.06181080581210593
-0.6622500714930492,-0.21483324693720474
-0.123123777215968,0.25494686423879503
-0.6604015558000358,-0.09872008864978611
-0.05584586425817563,-0.2208148947619931
0.16031296545449092,-0.18454025589928097
-0.20880080109235022,0.2006244635103726
-0.5329776532368481,0.059187091215093364
0.477813089446649,-0.21922444627118126
0.034111766860440915,-0.03104728615524524
0.10805538157355886,-0.08228786654529748
1.1171544150963149,0.1179256741714876
0.0484237588441096,-0.14451464697550762
-0.4331141154595241,0.07805075549115043
-0.18648640900155802,-0.17889242702769823
0.33463610540264316,-0.27656670319581445
-0.45577883286236703,0.012928488344297892
-0.24029559077611312,0.20186464608562746
0.33364036150023235,0.17310544205526474
-0.2811250815948616,-0.019446876963688516
-0.4481294921485821,-0.06578597167520743
-0.4755962284656291,0.09396048799231617
-0.3456240216747538,-0.06722745910002946
0.20188819656125112,-0.10895871955661908
-0.5550043226206576,-0.23254057651893098
-0.49827534838844956,-0.05440289390611729
0.20248687303592278,-0.2556811608710018
0.07105971812070329,0.09532834357268449
0.0700528912741392,-8.06749040729739e-05
0.25833827376169854,-0.1224456745045233
-0.5673931756588598,0.24239905477573337
0.4670979733927215,-0.03661434233570989
-0.7307332872822333,0.0699219533281044
-0.510478941674005,-0.10159384505955496
0.568587146770659,0.2938983567293846
0.10492884847409421,0.15324566279859841
0.19806080258479125,-0.13678499777385558
-0.14777365403575463,-0.12540421926127313
-0.22550109087500603,0.027507835181871942
0.48286139423723523,-0.0572607170989341
-0.1442789895021595,0.25158221079466225
0.05145270310745747,0.436671828401573
-0.001243280919174043,-0.19631124385747042
0.39979614430939864,0.024373173637578648
0.7688327949992358,-0.08781465107932301
0.22150960128263356,-0.006682513782026871
0.8787475258294948,-0.12633345578253466
0.040720711820095325,-0.04768547189704359
0.06427885201086922,-0.254619603646226
-0.007195831571921124,0.07899308547516624
-0.27217393297442216,-0.11273055519722025
-0.2875474516028713,-0.06525205342887144
0.17447200574601482,-0.08463375779543213
-0.5328277412656349,0.06711285896578528
-0.13532220079409002,0.10890110281299994
-0.08251271470518463,-0.13968880669697378
-0.4235543130371129,-0.09800117154237932
0.009608819987481554,-0.05293863618339705
-0.5278471117657791,-0.16085780365099175
-0.060710868352283946,0.01760607449892526
0.17742203906060808,0.41339589258917925
-0.5383698216156434,-0.20377146063848897
0.7040812193246497,-0.08266399167640057
0.4194071105836764,-0.0056962461583693995
0.13677388538439883,-0.1514374442094282
-0.33888636807881994,-0.047921506520998275
0.06790684733559871,0.013744061441049232
-0.021749812598586448,0.1106521960088056
0.10181933798354174,0.5084218383479513
-0.18214442819696364,-0.12284880715004272
0.37364812282804016,0.05436832375408648
0.08727330583670215,0.22043859851261025
0.4053269436661994,0.17668062557997977
0.37950912138521287,0.07722242905316479
0.1960417647254181,-0.0281560551123456
0.12799045860392966,0.0513154099721888
0.12462853501249915,-0.1398255897860844
0.21840061462290572,0.025953854179490088
-0.24920779804121096,0.05507749364926174
1.133637635407199,0.44315243370079727
-0.0483789789079188,0.14401031752520954
0.03689237455010471,-0.07900035340222875
-0.4985689055443842,0.15301164665087852
-0.4202795278731795,0.04492319767982693
-0.34839535441609143,0.12463591025084518
0.11038235151800008,0.5314041688287041
-0.5235836846123767,-0.05464835736473785
-0.24028650124971235,-0.09098455088842777
0.44020041816348,-0.12067154002945622
0.30352404400971694,-0.3458191157545949
0.41030757930227113,-0.01970367605399335
0.017409325056809012,-0.028960751158240778
1.2041751913480836,0.20626378604135318
-0.4237721858309512,-0.07446257646805554
0.5610146155795968,-0.08668932194479732
-0.029747561978563514,-0.11646493280545374
-0.23004382541727428,0.11358824103801755
0.33955677767745773,0.5181862179476477
0.023371895153195172,-0.006284133812560176
-0.22164767926254805,-0.012258519518197588
-0.2544760209662812,0.0138366909738291
-0.4239664464234676,-0.1223216079466649
-0.35623233522219205,0.1547735930654398
0.2124626716307247,-0.05022322569831335
-0.30759185307693193,-0.03958735927558672
0.6319685799867167,-0.14711157606982425
0.2710567838391881,0.1021240451246127
0.01895980132137462,-0.017434542659478653
0.03125473779468193,-0.11545967443463724
-0.3562188315997649,-0.07120799073815891
-0.17487763106578857,0.24400974838634554
1.0527544899204175,0.07864278906456816
-0.23593665575955583,-0.018140966784185607
0.11854274434424868,-0.07729398519160673
0.6034139996900434,-0.3188192507352738
-0.3959858344208977,0.01773790344871955
-0.13074725744691443,0.12951778540825032
1.0778888059708256,-0.08240717736336896
-0.019051123465794823,0.10163162534241113
-0.1942304256644513,-0.02890288800556846
-0.24039910583903526,0.07205633106509882
0.10774110636274065,0.042556266275884234
-0.20236023552148782,-0.13540452386682772
0.2698049540531786,-0.1098619471645144
0.10234988832679247,0.28728100962967396
-0.43738632894707996,0.04515790654760413
0.753009391775488,-0.05490619976484542
0.20066958734544357,0.050133474207052185
0.27444248563204243,0.07138897749889642
-0.017731060394459482,0.535269049736297
0.5218372126389629,-0.08130777219638778
0.10864848262269414,0.3538307864000231
-0.3812083687582954,0.0347847327890743
0.24632732062470297,0.16830093411856775
0.29816284512538,0.08494959443300236
0.19194048622925372,0.029400232720079626
0.6010641591747518,0.03270069451506507
0.27727388449746315,0.20221839526101823
0.1166688676000056,-0.15279146973082525
-0.04503356769801654,0.5317565270196251
-0.4866317744351233,-0.13139889370061963
0.5102408900854573,-0.08713318111528191
-0.2611367252308784,-0.44542950512233326
-0.43146041188523926,-0.10276115536435727
0.09432205308550813,-0.13489112332656975
0.572160745218913,0.03645964304208167
-0.022666456832364512,0.2944614503396708
-0.06368902500183984,0.18442469694047464
0.20915849568392725,0.29837576064317634
0.2680049749629612,-0.1452350102385343
0.18526017493423522,0.07247227208128973
0.11416548410826544,-0.051487756529629225
0.06663456827372248,-0.16757292681720753
0.31966665519924325,-0.03741201569921458
0.16396729557255774,0.02457417246444024
0.14265968032796134,-0.11014772261300791
0.1708965138424692,-0.1179854187510207
-0.21439107297423307,0.1427184158798492
-0.5062483892914944,-0.10302110599434026
-0.3570094180539138,0.01759705814397941
0.14175142269971505,-0.11055071124412852
-0.4205032245469061,0.0520167739644312
0.24833792717724645,-0.04203594271795356
-0.0867522868863562,-0.1097624326887103
0.033812867389474296,-0.12704555686079347
-0.2716670510307384,-0.11908262553818381
-0.20472079469816046,-0.10556456520362649
-0.33611013780818083,-0.02708131311648305
-0.18140486464151506,0.026948143294684514
-0.23492765488007114,0.08191806741724722
-0.08263045348127684,-0.12509803063198247
0.03089212142347545,0.0315580910378454
0.27444868519736587,0.00971658750321864
-0.5135917894901016,-0.0552298523598741
0.22628479602945592,-0.11653560727966993
-0.21974385932872514,-0.08422355711774779
0.06870320284799876,-0.07247932324063165
-0.19629898746656985,0.11329215683236449
-0.2151686886532579,-0.05037575123607181
-0.24695542197659617,0.0731047476514507
-0.39866697623344893,-0.0811438915066544
0.11851045534348198,0.0358738641699325
-0.05358716707615574,-0.2146055344113367
0.37084436534543164,0.0944814075721371
0.42749877028600813,-0.0887832242107307
-0.7545065230823904,-0.10085475094276215
-0.42811679047115714,-0.10057033428207256
-0.0011240312414554443,-0.1258074045611672
-0.2909080224641463,-0.06183097819912793
-0.5927976581525655,-0.03634896445300253
0.20272035624249773,0.033122272872051335
0.27561681089959367,0.09419224974624647
-0.165096970069741,-0.09574895922496275
-0.4845518823050693,0.04139322884375308
0.6869842039138285,-0.15122358067266997
0.28907602087759926,-0.10137402374641673
0.09090398022566241,-0.1110049868453493
0.1799474333455607,-0.04494519315837742
-0.2724622482792972,0.32518366052282915
-0.48897643456870715,-0.1499754562933439
0.528245205464327,0.11222197258466123
-0.3947453766447459,-0.0661330497713538
-0.3228705916952527,0.21279057535105733
0.3200381144624504,-0.01318114966227573
-0.00847517390792941,0.08905684687453128
-0.006086615376778033,0.536903064564898
-0.3995197617901239,0.09436487385783553
-0.04775701860963423,-0.19757176570883472
-0.3053030791392585,-0.09478823323425778
-0.14753346879340207,0.2502560199985451
0.09664716236973997,-0.06028194348431944
-0.514842346974099,-0.0747612256669116
-0.5889718381613298,0.021484253153200183
-0.005982872478751845,-0.12122233012166468
-0.20389905329327648,0.5300303802963626
0.2327944318146518,-0.06474858313464414
0.3834242007304192,-0.13873894658779173
-0.17886522827696258,0.031379969225500605
-0.19337048525123737,-0.14628280816219083
-0.020133987238512688,-0.01286345044533506
0.37926897060299525,0.212688559007401
-0.27304782995145666,-0.1086291827284898
0.8621092913248996,-0.09643672060164646
-0.5402502537331805,-0.07577787075940944
0.28934835756156807,0.1439245107592161
-0.09547614925889739,-0.1954209546471107
0.22487199138716998,-0.10965325442394075
-0.2734246228594472,0.16213570869626287
0.5189167972043016,-0.2057944436891451
-0.09089944919834149,-0.11651883509520032
0.5088615049980576,-0.1405697661142296
-0.06994365780586811,-0.1168725303017569
-0.5600368112229459,-0.03633963934216492
-0.1357520354923676,0.18957759264604207
0.09860517888016189,-0.039718904934264485
-0.18215244332186437,0.17824963142089537
-0.28266382241581767,0.15057383374245106
0.6321067569824879,0.12649671686510122
0.04834959544991259,0.014178580406902218
-0.004428687213677892,-0.07113897886375849
-0.4324939921073165,-0.0907355135445647
-0.5473796297949566,0.015847433981033634
0.47951826823358296,0.13379851623106453
-0.19787644893078085,-0.013615375918244719
1.2064367401586014,-0.09298350556323899
0.007895494207560872,-0.07393111843049108
0.31324443970514965,0.20513820252300038
-0.028129545447204987,-0.08161374780855384
0.8349963477739687,-0.22277261655531969
-0.6105541931544756,0.007794961518790218
0.23155869004466842,-0.145999275638641
-0.14576406536932704,0.17568719492630294
-0.3523814339608917,-0.0633787295868034
-0.2294999656018584,0.15190441518059136
-0.24774416997563295,-0.007957058925032016
0.03630487951419594,-0.1499872071560149
0.21714542813018387,-0.12001660059656477
0.162070682468158,-0.1418370379345898
-0.046536945177862554,-0.001970054678787169
-0.119306216251864,-0.059251421797549185
-0.2449306886225109,-0.03374051418811563
0.15656340297372845,0.1566223262649055
-0.14845057991397728,-0.16798261402452971
-0.2456115163271808,-0.12939372559836854
-0.15613171496726252,-0.05877250501068784
0.586843134426225,-0.2246087230234675
0.598724598963249,-0.1153634242422621
-0.5059025394872095,-0.030862914693167612
0.0786712476055356,-0.1456274752498397
0.538244241868074,0.02524141448035895
-0.2588764557670025,-0.08501480720087093
0.0023549171293222866,0.5131596072123209
-0.4540227998106976,-0.07156422536803879
-0.1841527030988324,-0.060062921834137764
-0.5236054146268879,-0.01445862700247416
0.19617071042076695,-0.13900351015580198
-0.0631628917150733,0.1855411673651472
-0.43815511687273595,-0.15774720043454857
0.47070605164604834,-0.05588304943827875
-0.6239246330439896,0.04460612207009896
-0.08228379551285464,0.06526542911570808
-0.26603875498981466,-0.06754458614966737
0.05712109596081071,-0.17468100647012666
-0.042870910719642316,0.00709848133837082
0.023495826825453273,0.1493319346602736
0.09025590599824243,-0.12190105689839635
-0.5972248273979454,0.07322419723204604
0.1499782658206535,0.060351785303377536
0.13231647225305512,0.32475784011036607
0.25434520817794926,-0.007901167542538771
-0.6554773444302932,0.016222510924200313
-0.09810643877925589,-0.10488456720651328
-0.4020816356054311,-0.17073945964942888
0.05279000753151584,-0.04163986584900022
0.4972444392055388,0.006451322451842387
0.0052190876599332095,0.43564663145570054
0.19565926054148958,-0.07715280825373484
0.11625165310181888,-0.03540340351952744
-0.3819079160346687,-0.061383851425710526
-0.34778998817807383,0.00159755248761986
0.3040127606872282,-0.15964929527401883
0.44098480107891685,-0.11385752751647149
-0.1287791593994116,-0.16241856775910052
0.2567361459574244,-0.12492684272898973
0.13979269580655318,-0.13251841643147233
-0.04092238418189669,-0.029804552532500302
0.21047997870189997,-0.14479757434843127
0.47467722491044523,-0.005769226049350604
0.26976319046474045,-0.15484067645569888
0.09283769663189313,-0.09733588815502682
0.030695643261786587,0.07357879172752539
-0.2217693004892999,0.07562632601048033
0.013598894925500399,-0.11785905140268409
0.15473760874123652,0.2495506300259368
-0.18338470016389607,-0.15104133678553144
-0.37765791337843047,-0.045741167727986504
0.8067783033819651,0.16936766792805388
-0.11416070057925785,-0.12852533521418136
-0.31198692118169474,0.09463332158633952
0.3644306458678598,-0.04142630180797214
-0.5464821516534905,0.08852320429447162
0.5828359068613909,-0.1804015221351878
-0.36631366039539953,-0.05272711798488944
-0.33511300910501857,0.1310112313341905
-0.10496005268439697,0.10156394180597553
0.5081287523477267,-0.13177413521333714
-0.2642656634382323,-0.1614397212720238
-0.2597994226587306,0.07118075103803585
-0.44062891757853784,-0.054242096188813906
-0.0289377919461767,0.05042220067138728
-0.03749036628436693,0.4357077505406607
0.1631618347837958,-0.11512919466686897
1.0279121931466106,-0.10578358321406436
0.5568383875162672,-0.11499103926117617
0.29119226299849377,-0.14916329576422457
-0.06396900592712654,0.20646022595124705
-0.30811440339033724,0.04461309858764467
-0.5178269057229201,0.059034286801673504
-0.6521731086123013,-0.06619471194748622
0.23772596303367707,-0.1077521483970144
-0.12087179493920587,-0.03952387355640659
0.14762817060846956,-0.1207039898428213
0.7751511753821242,0.012746930192122844
0.24143413619236564,-0.13964407845528903
0.47943569798829755,-0.014356207426926643
-0.1952222648440635,-0.22939700460069135
0.35654225894293773,-0.21621113275737888
-0.022341523026806573,-0.008073166525092754
0.1238679969596886,-0.008143471587910345
-0.6416934641807422,-0.10961067515845332
-0.18442550378800374,0.017873254324638172
-0.4441616610351985,-0.14374104279918196
-0.36228848530812846,0.13131083772821886
0.21030693105781753,0.029213995360433124
0.04604855718846605,-0.08386448877357398
-0.24011422041354488,-0.1134819548867296
0.17864051340746168,-0.1504043914019889
0.15746420440621278,-0.05616293823103934
-0.5936603821710194,-0.11398014214233308
-0.6104046594851662,0.0054420840780319505
0.21877594153674923,-0.0804932804397374
0.006737791920375376,-0.06811686406769087
0.2110793024214292,0.02868411745245412
0.6308844164471288,-0.019994420359942543
1.221769962759407,-0.05184670489576673
-0.4231491935912496,-0.027000589932265753
-0.29578497183352165,-0.05492639524551826
0.48893581988981794,0.18843304831893343
-0.4251437511717511,-0.11779516172284894
-0.5679865117445307,-0.03525226449792034
-0.10723335079483234,0.008742979451651808
-0.27781143550373,-0.1187007944173068
-0.02253710136822358,-0.0742478913351039
-0.5443950652996994,0.06759081103381631
0.21997162018987987,0.09145665115074031
-0.1526543894889245,-0.10104506945127772
-0.24543641043504824,0.1431282567295414
-0.7554574005060393,-0.10980033854949806
0.09180964465358568,-0.14630276898826047
-0.2617233743604324,0.335329798444974
0.21727502259911355,0.05735727517760535
0.19628272072851763,-0.18607421873895205
0.25846691563069607,-0.11127636459652293
0.2131820456674643,0.36622130723509905
0.20829728428228972,-0.006958686603499072
0.1128203511273103,0.0017546932243157247
-0.2754196472798416,0.313191629163826
-0.056932359663546594,0.13479534503310853
0.15291773059848418,0.17525680624904844
-0.13002433302852967,0.5529566194732705
-0.09742954763031597,-0.05149192131835908
0.5749845413792903,0.13013551603030188
-0.7526137014693944,-0.02077064566708106
0.764120256643145,0.1536192528792782
0.10927202274714173,-0.0019304923784410988
-0.516534920598385,0.0680682857178131
0.14574176638524083,-0.09873434570051405
-0.38814575167870463,-0.13508074846378668
-0.14571832821598982,-0.05034799476984507
0.06408487276507842,-0.11030788425428534
-0.08748738871550593,0.0468199025449971
0.4773268536239502,-0.0394019397209912
0.6247868224748342,-0.062185851872428026
-0.04684147978162304,0.41537708156269815
-0.008893555628796764,0.0441464404051932
0.6572986936599808,-0.1807328776264055
0.20370798432123907,-0.07251071630562683
-0.2215631359147459,-0.12093146704128654
0.12550171061668544,-0.2379661142360726
-0.5400420747510586,0.018184267886561148
0.5295755785309982,-0.14544293499342525
0.2732040708134386,0.5327628433107203
0.5248711912987253,-0.19243344291925726
0.3242863634233787,-0.049965985441795514
-0.30599914218993934,0.1289790326811278
-0.3370410496811607,0.5496093087314308
0.36221336342541455,-0.029239921494232032
0.1572749869402658,-0.19885054207181604
-0.4463776436899985,-0.06696775084819315
0.17643730610615319,-0.15224490017888265
0.291576132170702,-0.30871659110528804
-0.03275437032996573,-0.21774559676670666
-0.5144798487893419,0.09268482127279402
0.2957797638519423,-0.13068601057902146
0.3841347860542012,-0.01659808294308381
0.1986425979807959,-0.12399507652121895
-0.24131612761484555,-0.027406355835264136
0.08567896403654658,-0.04364531540605331
-0.2742891793489125,0.16068606333235638
-0.3662131905936902,-0.20288490946927293
0.31481540567799576,0.532022061030617
0.4132928708158685,-0.09128211033632323
0.3080927537996283,-0.04820792930041576
-0.43054907490931,0.07179371891977307
-0.11673668245958535,-0.008990048455722002
0.3346939872103981,0.49987614139687486
0.3530269696413478,-0.19014070978301467
0.3787112317401564,-0.04095337793224287
0.3645353647323885,-0.17992885217520174
-0.15563228805429474,0.10213709655124492
-0.3362228958042046,-0.025010307971674774
0.06590113895162285,0.07502215188096457
0.27518190795896397,0.530400534823965
0.37686230609163923,0.14430981698602466
0.06310020656719734,-0.10225829779025418
0.576296318804057,-0.0516809055489854
-0.46299003356668206,0.19593680923831513
-0.09533633722245964,-0.2813698129000587
0.22864173150756234,-0.19860731201381313
-0.05765602847630034,-0.039814280768599414
-0.3660078193455443,-0.08845102630336522
-0.11723962801147611,-0.15706348874979323
-0.25378578554216574,-0.16003820021376144
-0.48682498965231774,-0.08257256598099627
-0.07302991479537199,-0.06764234508180202
-0.33255870265522985,0.3447532421818216
0.09582274863388938,0.08616729310721535
-0.383408174425969,-0.0558713184180516
-0.21079771598764532,-0.025846047969081926
0.13307263144079887,0.05272624714337807
-0.26088975413619775,0.1433127616850094
0.0810238749592723,-0.09800145905124279
0.22447471829552168,0.0014581139995933443
-0.17040564205881886,-0.09108448772787675
0.11779474662783711,-0.13797071113362808
-0.16924320547742266,-0.2560303579785535
0.28285928887733175,0.1427486114076301
-0.14316360846584011,-0.07986317150644323
-0.12619476978749206,0.11988889228345147
0.3459692401435196,0.5306699477906913
0.5163634435380702,-0.09155757355082283
-0.432768010853136,-0.035842029307224854
0.02429220210342086,0.03552490755071167
-0.3742121317691483,-0.019167228331995707
0.04786822178439362,0.043299892422204785
0.22329311772678342,-0.04386140456263007
